Nr,Name,Email,Telefon,Web
1205,vgs InGeo GmbH,vgs@vgs-ing.de,(0361) 7 89 34-0,https://www.gelbeseiten.de/gsbiz/571f6a94-f20d-4ebc-8a97-eda8d729cda9
1206,vgs InGeo GmbH,vgs@vgs-ing.de,(0361) 7 89 34-0,https://www.gelbeseiten.de/gsbiz/571f6a94-f20d-4ebc-8a97-eda8d729cda9
1207,vgs InGeo GmbH,vgs@vgs-ing.de,(0361) 7 89 34-0,https://www.gelbeseiten.de/gsbiz/571f6a94-f20d-4ebc-8a97-eda8d729cda9
1208,A. Müller GmbH Bauunternehmen,info@mit-mueller-bauen.de,(07062) 2 15 73,https://www.gelbeseiten.de/gsbiz/9882ade5-7eda-49f6-8c6b-d3d50a42072e
1209,Bonath Bauunternehmung GmbH,info@bonath-bau.de,(07834) 92 19,https://www.gelbeseiten.de/gsbiz/95657b46-8a7b-4d61-8ac7-105a594b8b9b
1210,Caragia Bau GmbH,Caragiabaugmbh@mail.com,0176 76 88 26 24,https://www.gelbeseiten.de/gsbiz/3b8cae78-8286-43e5-a295-c3cb0ae7fb66
1211,Etzel Bau GmbH,info@etzelbau.de,(07081) 1 70 80,https://www.gelbeseiten.de/gsbiz/77774e7a-131e-4e80-a620-bb5427c108e3
1212,Eugen Hofmann GmbH,info@eugen-hofmann.de,(069) 30 40 57,https://www.gelbeseiten.de/gsbiz/20e475f3-0e43-40ec-829a-1a9eaca4f3c9
1213,GBP Ges. für Bauüberwachung u. Planung mbH,wernigerode@gbp-ingenieure.de,(03943) 6 94 50-0,https://www.gelbeseiten.de/gsbiz/65a7fc50-15a5-4a6d-bdd2-82f548b3dda2
1214,Meyer Bau GmbH,info@w-meyerbau.de,(05438) 4 72,https://www.gelbeseiten.de/gsbiz/4486141e-1c22-42c6-97a9-a86d501ff696
1215,"Planungsbüro Himmer UG, Heizung Lüftung und Sanitär",Boris_Himmer@icloud.com,(07173) 9 14 55 50,https://www.gelbeseiten.de/gsbiz/d3573428-90c0-4b74-b2ac-5ef75b829b00
1216,Stüven - Sikken - Brune Ingenieurgemeinschaft,buero@ssb-ingenieure.de,(0511) 3 68 49 90,https://www.gelbeseiten.de/gsbiz/ef6a16d0-4e4d-4b8b-8d3f-e3efece0eef5
1217,Walser GmbH Wohnbau,info@wohnbau-walser.de,(07303) 9 59 19-0,https://www.gelbeseiten.de/gsbiz/0012285c-4eae-4c00-9dfe-5113110f6167
1218,BAUTRA Bau- und Tragwerksplanung GmbH,info@bautra-gmbh.de,(0391) 7 39 60,https://www.gelbeseiten.de/gsbiz/ce256a42-0149-4bbf-b077-56f4ffc3ef21
1219,Bold GmbH & Co. KG,mail@bold-bau.de,(07841) 2 03-0,https://www.gelbeseiten.de/gsbiz/d9865d64-492a-418e-b2d6-2d3661baa93a
1220,"Eggers H. u. A., Gebr. GmbH & Co.KG",gebr_eggers@hotmail.com,(04423) 65 17,https://www.gelbeseiten.de/gsbiz/d9aa4959-a838-4147-aab2-74938c8a1f65
1221,Gebr. Fürstenberg GmbH,info@fuerstenberg-baustoffe.com,(03385) 53 91-0,https://www.gelbeseiten.de/gsbiz/5a9b19a8-e436-4e83-a1ef-2ee8ecef2a31
1222,Nagel Mietservice GmbH,info.pd@nagel-gruppe.de,(033205) 7 45-0,https://www.gelbeseiten.de/gsbiz/78e21105-f815-43cd-80fe-e7ac524ef1c4
1223,Schomaker Bauunternehmen GmbH,info@schomaker-bau.de,(05476) 91 97 00,https://www.gelbeseiten.de/gsbiz/01b85e4a-1b3b-48e5-a834-0795e0935193
1224,Greve Erich GmbH & Co. KG,info@greve-bauunternehmen.com,(04622) 18 54-0,https://www.gelbeseiten.de/gsbiz/661222b5-5819-4cd1-a6a1-42b30d1c8eec
1225,"havel-bau Kagel, Carsten",havel-bau@t-online.de,(03327) 74 09 31,https://www.gelbeseiten.de/gsbiz/492f6582-a2f2-4836-8a6c-ab4c3aa52b49
1226,Kröger Bau GmbH,info@kroeger-bau.de,(0421) 6 06 01 10,https://www.gelbeseiten.de/gsbiz/2d2c223d-e722-4c44-94fa-0fa1f3ea9440
1227,Kunle Baugeschäft Inh. Mathias Reichenbach,info@kunle-baugeschaeft.de,(07684) 94 75,https://www.gelbeseiten.de/gsbiz/626d98c8-0edb-4d12-9ede-54386faf507a
1228,Nehring Lars,Hochbau.Lars.Nehring@t-online.de,(034244) 5 13 26,https://www.gelbeseiten.de/gsbiz/06e5d50a-3063-4bb8-9fbe-f2b3670ae12a
1229,Potsdamer Sanierungsbau GmbH,info@potsdamer-sanierungsbau.de,(0331) 2 80 80-0,https://www.gelbeseiten.de/gsbiz/a7b8754c-a06d-43db-967f-5644da7c214e
1230,180° Freiraum GmbH,info@180grad-freiraum.de,(05130) 6 09 29 76,https://www.gelbeseiten.de/gsbiz/6755392f-8554-4d7d-9f12-9ae69745489e
1231,Albert Wager GmbH & Co. KG,info@wager-bau.de,(0711) 37 18 16,https://www.gelbeseiten.de/gsbiz/bac32c83-304b-40e3-a2c8-24dac79b2323
1232,Bauunternehmen Carl Freitag GmbH & Co. KG,info@carlfreitag.de,(0641) 7 99 01 70,https://www.gelbeseiten.de/gsbiz/c3dda3c3-120e-4e83-92d2-7c9aea91994e
1233,Lejo Haus u. Bau GmbH & Co. KG,info@LEJO-Haus.de,(04923) 9 10 20,https://www.gelbeseiten.de/gsbiz/f1344148-fe9a-429b-8396-a63ccf24ad16
1234,René Keiper Bau- und Dienstleistungen GmbH,info@k-baudienst.de,(033731) 3 01 80,https://www.gelbeseiten.de/gsbiz/8c337504-8441-48fe-ad1c-044db96be6dc
1235,Stehle Alfons,alfons.stehle@t-online.de,(07544) 80 34,https://www.gelbeseiten.de/gsbiz/a8be9ae5-3f00-4685-97f5-a5f67ec9467d
1236,Weber Bau GmbH,info@weberbau-gmbh.de,(06051) 1 75 38,https://www.gelbeseiten.de/gsbiz/414821d0-0bcc-4128-b13d-6a9a776af85f
1237,Loy Holzbau GmbH,info@loy-holzbau.de,(08193) 93 26-0,https://www.gelbeseiten.de/gsbiz/44f72d96-d3a6-4274-9849-6d510f857f48
1238,Timm-Carstens Baugeschäft GmbH Baubetrieb für Hochbau,info@carstens-bau.de,(040) 6 72 33 23,https://www.gelbeseiten.de/gsbiz/1b85d647-ca28-48b5-982f-a7ef11855257
1239,"Architektur Keller, Dip.Ing. Michael Keller",info@freie-architekten-keller.de,(07162) 72 91,https://www.gelbeseiten.de/gsbiz/e8ef1851-c5cd-4f38-9679-d62d4845a775
1240,Bau & Service Dabendorf GmbH,info@bsdgmbh.de,(03377) 30 25 50,https://www.gelbeseiten.de/gsbiz/8fb8689c-5b42-4a7b-b077-85ce84059b42
1241,Baucentrum Mehring,info@mehring.de,(02064) 41 68-0,https://www.gelbeseiten.de/gsbiz/6ecc80e0-ee4a-4e7e-9f74-bc6007c74749
1242,Bauunternehmen Schnellerbau,info@schnellerbau.de,(0711) 36 59 19 60,https://www.gelbeseiten.de/gsbiz/f8e4b76d-6a9f-4670-ac9b-f0dae363a756
1243,DAG Bauunternehmung GmbH,mail@dagbau.de,(03628) 58 46 74,https://www.gelbeseiten.de/gsbiz/20aab956-388f-4726-ba98-a897e9d3255a
1244,HARTMANN BAU GmbH,info@hartmann-bau.de,(05645) 7 82 00,https://www.gelbeseiten.de/gsbiz/77478bef-319a-4451-a516-e0e254ef79e6
1245,HEBA Wohn- und Geschäftsbau GmbH,mail@bau-heba-wohn.de,(03371) 40 16 51,https://www.gelbeseiten.de/gsbiz/adc805b2-4d2a-47e2-8721-51801d154a3e
1246,"Heller Dieter, Büro für Baustatik",info@ing-heller.de,(0731) 9 67 34-0,https://www.gelbeseiten.de/gsbiz/78c97b20-8696-4f23-b26a-90b301d85193
1247,MaSta-Bau GmbH Hoischen,Info@mastabau.de,(05252) 5 30 29,https://www.gelbeseiten.de/gsbiz/adf3278d-4d8a-4c33-a92e-3e5d16d054ce
1248,MBS GmbH Co. KG Massivbau Schröder,mail@massivbauschroeder.de,(05241) 2 20 55 90,https://www.gelbeseiten.de/gsbiz/a7d485b9-7eb7-461a-9d89-4ca80e2df6a6
1249,"Schlundt, Arne",abschlundt@aol.com,(036204) 5 26 70,https://www.gelbeseiten.de/gsbiz/112209ff-741b-4c4a-b14b-bf8c7b1dca5a
1250,Stamer GmbH & Co. KG Bauunternehmen,stamer.gmbh@t-online.de,(04528) 2 40,https://www.gelbeseiten.de/gsbiz/a8e5f43e-9274-413a-aa30-707ba7bbf616
1251,Ulrich GmbH,info@ulrich-fulda.de,(0661) 96 36 01,https://www.gelbeseiten.de/gsbiz/1d5ce27c-d073-48d0-b2e4-1974da97454c
1252,Pumpfer Hans GmbH & Co. KG,pumpferbau@gmx.de,(08052) 44 02,https://www.gelbeseiten.de/gsbiz/d52dbcf9-4f7e-4394-ba2f-6095a04ec19e
1253,Kirchner Hochbau,info.khe@kirchner.de,(0361) 7 83 24 01,https://www.gelbeseiten.de/gsbiz/33e59b20-9e5f-4193-8369-8fcea58da884
1254,Alfred Crone GmbH,info@crone-baustoffe.de,(02333) 29 74,https://www.gelbeseiten.de/gsbiz/8657b9ed-2f21-4eca-b131-ebbb27151495
1255,Architekt Jens Krippner & Team,info@architekt-krippner.de,(02381) 9 05 42 08,https://www.gelbeseiten.de/gsbiz/855a0afe-887f-42ad-9f4f-f21827c798cc
1256,Märkische BAUTEC GbR,info@maerkischebautec.de,(0172) 9 44 70 57,https://www.gelbeseiten.de/gsbiz/b335ca03-9c0e-479d-9dcf-713c33944c95
1257,Rechner Bau GmbH,k.rechner@t-online.de,(033082) 7 05 95,https://www.gelbeseiten.de/gsbiz/d64f051c-8581-49ef-8af7-85bab93627cf
1258,ALKA Bau & Sanierung GmbH,info@alka-bau.de,(0561) 93 71 50 45,https://www.gelbeseiten.de/gsbiz/c7000b26-a5c5-41b1-a8d7-2d8de28794da
1259,Bauunternehmung Rothfuss Hermann,kontakt@hermann-rothfuss.de,(0711) 2 48 49 03,https://www.gelbeseiten.de/gsbiz/69ffbdfd-c529-4991-a457-09667a553a33
1260,eberle ingenieurbüro für bauberatung und bausachverständigenwesen,info@eberle-partner.com,(06229) 93 06 61,https://www.gelbeseiten.de/gsbiz/0a83258e-1c3d-4646-ae12-929e210cfaf6
1261,FRITZSCHE-BAU Dipl.-Ing. Heiko Fritzsche,info@fritzsche-bau.de,(034903) 6 58 50,https://www.gelbeseiten.de/gsbiz/de54ae3e-f989-4ebe-9f7c-0168eba580fc
1262,"Gebr.Schütt KG (GmbH & Co.), Bauunternehmen",info@schuett-holzbau.de,(04858) 1 80 00,https://www.gelbeseiten.de/gsbiz/50d3bf7b-5177-41d6-b515-3b9c64c37ff4
1263,Hirschberger & Kusterer Hoch- und Tiefbau GmbH,info@hirschberger-kusterer.de,(07052) 4 08 95-0,https://www.gelbeseiten.de/gsbiz/c3c71dbc-629a-4baa-a521-cbd57c6d7599
1264,Mayer Alois Dipl.-Ing.,Alois.Mayer@t-online.de,(089) 72 48 18 38,https://www.gelbeseiten.de/gsbiz/836313b9-2e28-433c-a85c-b1fad4aa5cfe
1265,Pempeit Ingo,info@hochbau-pempeit.de,(0271) 30 30 34 00,https://www.gelbeseiten.de/gsbiz/ead58fcf-3c13-46a7-bf81-cfc212cae6da
1266,Rybinski Esslingen GmbH & Co. KG,info@rybinski-esslingen.de,(0711) 31 86 88,https://www.gelbeseiten.de/gsbiz/8e511570-227b-4c82-93ce-87e7ddb6a7cd
1267,Annuss D.,info@annuss-verwaltung.de,(02365) 9 74 39 11,https://www.gelbeseiten.de/gsbiz/44292038-2153-41c1-aff3-5f2b21893372
1268,Annuss D.,info@annuss-verwaltung.de,(02365) 8 13 45,https://www.gelbeseiten.de/gsbiz/81438674-9a98-4c04-b854-c8c1d5368ecf
1269,Baucentrum Stewes,hochfeld@stewes.de,(0203) 36 38-0,https://www.gelbeseiten.de/gsbiz/4d62cfc6-bef5-42b1-99a7-24aac6aa4f46
1270,Baucentrum Stewes Dinslaken,dinslaken@stewes.de,(02064) 4 17-0,https://www.gelbeseiten.de/gsbiz/b4c60f59-e894-485e-8fe3-ad9d71512e70
1271,Baugeschäft Stephan GmbH,kontakt@baugeschaeft-stephan.de,(03303) 50 37 60,https://www.gelbeseiten.de/gsbiz/4db69e70-d05e-4254-ba59-aa5597ca7918
1272,Baumarkt hagebaumarkt Stewes,dinslaken@stewes.de,(02064) 4 17-0,https://www.gelbeseiten.de/gsbiz/b4c60f59-e894-485e-8fe3-ad9d71512e70
1273,Baumarkt hagebaumarkt Stewes Duisburg,walsum@stewes.de,(0203) 4 85 44-0,https://www.gelbeseiten.de/gsbiz/308256b9-7dfb-4821-a648-eabb4ab8ee06
1274,Baustoffhandel Behling GmbH,info@behling-baustoffe.de,(033764) 8 82-0,https://www.gelbeseiten.de/gsbiz/ecb97956-84ec-4a42-a634-d779d3ff6b70
1275,Bauunternehmen Carsten Fischbeck,fischbeck@aol.com,(039034) 94 18 91,https://www.gelbeseiten.de/gsbiz/703b3cf6-df0b-4405-be6d-b2c5e6de239b
1276,Borchert Baustoff-Fachhandel GmbH,info@borchert-berlin.de,(03304) 39 56-0,https://www.gelbeseiten.de/gsbiz/7ae065d3-ea43-4c22-bcf1-beb90e589aee
1277,Börgel Bau GmbH & Co. KG,info@boergelbau.de,(0541) 7 21 83,https://www.gelbeseiten.de/gsbiz/9d976590-e0d5-473e-b523-fb5585fac622
1278,Fischer GmbH Bauunternehmen,info@bauunternehmen-fischer-gmbh.de,(0511) 63 17 30,https://www.gelbeseiten.de/gsbiz/8f7d2161-2032-4447-8b03-f5e312b6b4a0
1279,"hagebaumarkt STEWES Baumarkt, Gartencenter, Baustoffe",gladbeck@stewes.de,(02043) 29 94-45,https://www.gelbeseiten.de/gsbiz/008f94cc-c775-44f7-b43a-cb1c3254f74e
1280,Ingenieurbüro Wirth,info@wirth-ingenieurbuero.de,(03377) 2 02 42 51,https://www.gelbeseiten.de/gsbiz/91abdeb8-5b9a-4222-9a09-90f0eb0ad22a
1281,Leßmann Gerüstbau GmbH & Co. KG,geruestbau-lessmann@t-online.de,(0521) 16 09 76,https://www.gelbeseiten.de/gsbiz/524a1f57-f7fe-49fd-8615-691e12025178
1282,M Bau GmbH,info@mbaugmbh.de,(07142) 7 87 49 18,https://www.gelbeseiten.de/gsbiz/51a34e90-bd35-4f24-a979-430578f07bac
1283,Matern Architekten Dipl.-Ing.Eva Matern Architekten in BDA,info@maternarchitekten.de,(05251) 87 35 70,https://www.gelbeseiten.de/gsbiz/f1817164-1e35-4fb5-849e-228d7da5e48f
1284,Müller & Richter Bauunternehmung GmbH,info@muellerrichter.de,(05622) 91 97 00,https://www.gelbeseiten.de/gsbiz/fdcf8eb9-effb-48b2-9b87-b0af30a06147
1285,Schwager Brigitte Dipl.-Ing.,mail@architektin-schwager.de,(02303) 1 69 29,https://www.gelbeseiten.de/gsbiz/d8294856-a9b9-4046-b33d-76241651f838
1286,Sommer Christian Dipl.-Ing.,ingenieurbuero@sommer-statik.de,(03946) 51 53 81,https://www.gelbeseiten.de/gsbiz/ce17176a-df55-445f-b27d-7d51c021b266
1287,Sommer Christian Dipl.-Ing.,ingenieurbuero@sommer-statik.de,(03946) 51 53 81,https://www.gelbeseiten.de/gsbiz/ce17176a-df55-445f-b27d-7d51c021b266
1288,Stewes Hagebaumarkt Gartencenter Baumärkte,walsum@stewes.de,(0203) 4 85 44-0,https://www.gelbeseiten.de/gsbiz/a90bf837-b3f8-4d9a-8454-be4e1867bce6
1289,Tanneberger & Kropfgans Bau-GmbH,j.tanneberger@tk-bau-herne.de,(02323) 1 72 13 10,https://www.gelbeseiten.de/gsbiz/9613eb7b-1a67-466a-bf0d-f4e560333a28
1290,Bau Service Friebel,bau-service-friebel@arcor.de,(0361) 7 46 78 74,https://www.gelbeseiten.de/gsbiz/fe0086e8-1324-4494-85b9-f1f483cdae7c
1291,Böhl Architekturbüro,volkerboehl@t-online.de,(0201) 4 08 74 26,https://www.gelbeseiten.de/gsbiz/e6b7708a-77d8-4d04-b531-47dc446ef18a
1292,DELTA BAU GmbH & Co. KG,info@deltabau-potsdam.de,(0331) 70 62 99-0,https://www.gelbeseiten.de/gsbiz/949ee2ae-aa47-4e44-93b1-dd74fd3e84d0
1293,AR-RO Bau GmbH,AR-RO.Bau@t-online.de,(036628) 6 26 30,https://www.gelbeseiten.de/gsbiz/e4656c5c-93a4-467d-9cf6-32188e2e8c33
1294,Baubetrieb Baumgart,info@bb-jena.de,(03641) 37 53-0,https://www.gelbeseiten.de/gsbiz/057d556a-821a-4274-95f6-514e2651b2b2
1295,"Baugeschäft Borchard, Thomas",baugeschaeft@thomasborchard.de,(033093) 3 70 22,https://www.gelbeseiten.de/gsbiz/99cf6daf-f2dc-4952-a5b4-4b4afb391ab6
1296,Christian Dahlenburg Baubetrieb,c.dahlenburg-baubetrieb@web.de,(0151) 12 02 03 01,https://www.gelbeseiten.de/gsbiz/d3f1b818-2fbd-415d-ad1a-75c8ce5072cc
1297,GOTHE-BAU GmbH,gothe-bau@web.de,(0201) 7 98 85 72,https://www.gelbeseiten.de/gsbiz/49024081-4035-4acc-bc68-ad63326a1e4f
1298,Ingenieurbüro Scholz & Rillcke GmbH,ib.scholz.rillcke@t-online.de,(033971) 5 21 03,https://www.gelbeseiten.de/gsbiz/d62a8006-f2fd-4c91-8869-0ad8b804c83b
1299,Lützel Markus Dipl.-Ing. (FH),immobilien@luetzel-bau.de,(06205) 9 47 70,https://www.gelbeseiten.de/gsbiz/7ebaef5e-6801-431b-9dd0-9d4879a61ade
1300,MEURER GmbH,info@meurer-gmbh.de,(0214) 8 70 09 10,https://www.gelbeseiten.de/gsbiz/48ae47f3-ba0c-416f-b33f-b4944851944e
1301,Muffenrohr Tiefbauhandel GmbH,andre.weith@muffenrohr.de,(07431) 70 19-0,https://www.gelbeseiten.de/gsbiz/eecf9f51-e0eb-4867-b3aa-0403b9dc4af4
1302,Oehmke & Habendorf,e-mail@oh-ing.de,(03931) 6 69 20,https://www.gelbeseiten.de/gsbiz/95ba44bd-9bcf-4042-b3ae-4801d8f5d0ea
1303,pbr Planungsbüro Rohling AG,jena@pbr.de,(03641) 61 13,https://www.gelbeseiten.de/gsbiz/5444ce2b-eb86-4a7e-8b6c-c027aedc9b30
1304,PV Bau GmbH & Co.KG Peter Völker,info@pvbau.com,(07062) 97 73 73,https://www.gelbeseiten.de/gsbiz/23bbe953-3058-4f03-bb42-6d24715070a8
1305,Wilfried Gössling GmbH Akustik - Trockenbau,Goessling-Trockenbau@t-online.de,(05221) 14 47 37,https://www.gelbeseiten.de/gsbiz/ea5a1fd2-e1f4-4766-b6c4-bb7b22d0004e
1306,Baugesellschaft Wittfeld GmbH,info@wittfeld.eiffage.de,(05407) 50 10,https://www.gelbeseiten.de/gsbiz/13ab4cff-57af-42bb-8838-4acd7df49b34
1307,Emmeluth Baugesellschaft mbH,hochbau@emmeluth-bau.de,(0561) 9 52 08 59,https://www.gelbeseiten.de/gsbiz/c241c1da-f0f1-463e-93e2-e34332dcb1c7
1308,Architekten Poth / Zimmermann,architekten@poth-zimmermann.de,(07732) 5 82 27,https://www.gelbeseiten.de/gsbiz/62942799-396a-4c58-abcc-d7e3ba447dda
1309,Bürkle Otto Bauunternehmung GmbH,info@buerkle-bau.de,(0711) 51 24 44,https://www.gelbeseiten.de/gsbiz/e39c7922-b8f9-4914-ad52-830925a6130a
1310,Hess GmbH Bau- u. Fliesenfachgeschäft,info@bau-hess.de,(06164) 5 47 47,https://www.gelbeseiten.de/gsbiz/651eed8a-9ba7-4cdd-a58c-678d233145e5
1311,ORBAU GmbH,info@orbau-gmbh.de,(036423) 6 41-0,https://www.gelbeseiten.de/gsbiz/f31a51ea-1d0b-4b63-b59b-3781ec6428b0
1312,Wenske & Schnell GbR,Info@bauenmitsystem.com,(034498) 80 23 34,https://www.gelbeseiten.de/gsbiz/6e2c7d66-a39c-4d6c-9809-9dd87795dda0
1313,Koch Sebastian Bauunternehmung GmbH,info@koch-bauunternehmung.de,none,https://www.gelbeseiten.de/gsbiz/4952a4a1-3526-44b5-926e-3fa1d1f83e24
1314,BAUGESCHÄFT PETEREIT UWE Hochbau - Ausbau - Neubau,uwe-petereit-bau@online.de,(030) 37 43 44 66,https://www.gelbeseiten.de/gsbiz/ab949d47-17f3-401e-ad71-6641d066e0d6
1315,Baugeschäft Henschel GmbH,kontakt@baugeschaeft-henschel.de,(03307) 30 20 20,https://www.gelbeseiten.de/gsbiz/e77c9374-3a1f-4f77-81b2-0bff2e38d2b2
1316,Baugeschäft Nierhoff Norbert GmbH,info@nierhoff-bau.de,(0209) 87 11 62,https://www.gelbeseiten.de/gsbiz/a1d094c1-31a5-4e5c-b3b3-5af415cba104
1317,Fritz Gauer GmbH & Co.KG,info@gauer-bau.de,(07941) 9 12 70,https://www.gelbeseiten.de/gsbiz/8d4b237d-83e0-466c-974c-331ba4c610bc
1318,Haisch Gottlieb Baugeschäft,info@haisch-bau.de,(0711) 71 15 43,https://www.gelbeseiten.de/gsbiz/2d2178bb-10aa-4c6d-8d54-4f76f98dd9a0
1319,Ingenieurbüro für Bauplanung Morawski & Peucker,post@mp-architektur.de,(03378) 80 00 89,https://www.gelbeseiten.de/gsbiz/e8bf009c-b3fe-4790-a32d-24d504fde2ec
1320,Jens Bischof Gerüstvermietung & -verleih,Firma.bischof@web.de,(0421) 6 91 08 15,https://www.gelbeseiten.de/gsbiz/5769514a-0450-4dea-b86e-bcfa66b6c74b
1321,Kieneke + Ostermann,info@kieneke-ostermann.de,(05271) 92 12 83,https://www.gelbeseiten.de/gsbiz/29ba89de-13f5-4226-a763-e4faee6e30cd
1322,Körber Peter Dipl.-Ing.,kontakt@architekt-koerber.de,(0511) 39 70 74 44,https://www.gelbeseiten.de/gsbiz/b88c8fc9-78c1-4c60-8ea3-1819155430f7
1323,Mandel Architekten + Ingenieure GmbH,mail@mandel-a-i.de,(0201) 6 15 18-0,https://www.gelbeseiten.de/gsbiz/aef51d69-de53-4946-a0bc-5b19c4c2761b
1324,"Nikodym, Olaf, Bausubstanzuntersuchungen",olaf.nikodym@gmx.net,(030) 5 03 13 01,https://www.gelbeseiten.de/gsbiz/fd36a464-aae6-494a-ad90-5a645a0828cd
1325,Oranienburger Baustoffhandel,info@orba-baustoffhandel.de,(03301) 20 64 20,https://www.gelbeseiten.de/gsbiz/ab448797-95bc-43a7-81e1-a5471eb6901b
1326,"Peter und Lochner Prüfing. R. Wetzel, D. Lippold",S@Pul-ingenieure.de,(0711) 92 37 70,https://www.gelbeseiten.de/gsbiz/171c6a45-da3d-4ff6-9084-663b23533459
1327,Tas Bau GmbH,info@tas-bau.de,(03933) 48 29,https://www.gelbeseiten.de/gsbiz/c28ccbff-5ba5-47df-8dbc-c37824c0fb0b
1328,Baugeschäft Rötzel GmbH Bauunternehmen,info@roetzelgmbh.de,(02682) 13 76,https://www.gelbeseiten.de/gsbiz/c13d1e17-d0fd-4d5e-b595-7721b73fec2a
1329,Baustoff-Profi GmbH,info@baustoff-profi.com,(0201) 8 47 05-0,https://www.gelbeseiten.de/gsbiz/c6807678-54ad-4ca1-b4cc-82b15dc3d0ee
1330,Bauunternehmung Flesch GmbH,info@fleschbau.de,(02304) 4 19 90,https://www.gelbeseiten.de/gsbiz/9c1d08a9-1355-4a92-8bbe-003a93c4b541
1331,Bauunternehmung Hees GmbH,Bauunternehmung-Hees@t-online.de,(0271) 38 13 27,https://www.gelbeseiten.de/gsbiz/cc651755-801f-428e-a786-ae25e2c47b39
1332,Baumaschinen Hartmann,info@bmh-service.de,(03865) 8 21-0,https://www.gelbeseiten.de/gsbiz/380324db-9851-4391-9a13-dd7ec1c7fa06
1333,Architekten Wolf,kontakt@wolf-architekten.com,(0201) 2 40 54 33,https://www.gelbeseiten.de/gsbiz/52c2e9dd-7efc-4dbb-8e84-bd6a9b775538
1334,Architektur Graziadei,info@architektur-graziadei.de,(07940) 9 35 54 00,https://www.gelbeseiten.de/gsbiz/be452d3b-cb1c-40fd-a975-418e8dfbca33
1335,ARCHITEKTUR GRAZIADEI,info@architektur-graziadei.de,(07940) 9 35 54 00,https://www.gelbeseiten.de/gsbiz/be452d3b-cb1c-40fd-a975-418e8dfbca33
1336,August Schiele GmbH & Co. KG,info@schiele-haus.de,(07463) 4 45,https://www.gelbeseiten.de/gsbiz/02fafbc8-0497-413a-b612-46b85b293101
1337,Baufirma Mario Neumann,baufirma-neumann@gmx.de,(03385) 5 17 88 30,https://www.gelbeseiten.de/gsbiz/652a0c89-c8d7-4b47-9704-058aacebfb8a
1338,Baustoff Brandes GmbH,info@baustoff-brandes.de,(05136) 8 84 30,https://www.gelbeseiten.de/gsbiz/5c355f2f-1d5c-458b-9729-03d5e3dd2ac0
1339,Baustoffe Krewel GmbH,info@baustoffe-krewel.de,(02456) 50 50 30,https://www.gelbeseiten.de/gsbiz/25ee2351-bfbf-4cdf-85ca-c8233173c67b
1340,"Bauunternehmen Kleibrink, Spezialbaubetrieb für Natursteinarbeiten",kontakt@bauunternehmung-kleibrink.de,(02330) 41 73,https://www.gelbeseiten.de/gsbiz/1ada7abb-1ce1-4f4b-9474-68b519ccf976
1341,Bauunternehmen Sven Blume Maurermeister GmbH i.L.,jr_blumegmbh@gmx.de,(033205) 4 92 60,https://www.gelbeseiten.de/gsbiz/e3b546fc-f3cc-47d4-892b-446d3849e49b
1342,Bauunternehmung Gebr. Gensler,info@gensler-bau.de,(02338) 16 64,https://www.gelbeseiten.de/gsbiz/a910daf3-de91-489e-a38a-d2620b6340c9
1343,Berthold Stefan,info@sb-bau-iggelheim.de,(06324) 9 68 90 11,https://www.gelbeseiten.de/gsbiz/d5757409-91ff-4000-bdd6-601cda7b1b0e
1344,Detlef Deichsel Hoch- und Tiefbau GmbH,info@deichsel-bau.de,(03385) 53 96-0,https://www.gelbeseiten.de/gsbiz/f7bddc0e-0f3d-4f7c-9bdc-0eb340d14b2c
1345,E. Puschner Bauunternehmen GmbH,mail@puschner-bau.de,(06139) 30 71 95,https://www.gelbeseiten.de/gsbiz/a5e5452e-897c-466d-9e03-e30942c6fb3f
1346,entwerfen + planen + bauen Bauplanungs- und Bauleitungsbüro  Dipl.-Ing. Florian Draband,epbhaus@t-online.de,(033701) 36 57 38,https://www.gelbeseiten.de/gsbiz/b0e50573-5345-4f20-93a2-e09ae60dd8ab
1347,Figura J. GmbH,figura@t-online.de,(0203) 55 99 04,https://www.gelbeseiten.de/gsbiz/1d7da252-e0e7-4c22-8a40-22fb93025532
1348,Fugen-Schulze GmbH,info@fugen-schulze.de,(03377) 3 30 25-0,https://www.gelbeseiten.de/gsbiz/cc55af64-26e6-4297-81f0-1d3bd25f469c
1349,GEHLEN Bauunternehmung,info@gehlen-bau.de,(02485) 4 74,https://www.gelbeseiten.de/gsbiz/ed469662-e40a-4751-afce-d652ec567c8b
1350,Glock & Co Kirchmöser Bau GmbH,s.glock@glock-bau.de,(03381) 40 42-0,https://www.gelbeseiten.de/gsbiz/0b024170-b73c-4416-a4f7-0deeaabcbb5d
1351,"Haake, Klaus - Bauplanungs- & Sachverständigen Büro",info@baugutachten-haake.de,(03381) 33 74-0,https://www.gelbeseiten.de/gsbiz/8596bb1f-21c5-43c9-896d-461fb1987104
1352,Kaufhold Bau GmbH,eichsfeld@kaufhold-bau.de,(036074) 63 12-0,https://www.gelbeseiten.de/gsbiz/5acd812c-2d22-4157-a595-8e74548a0097
1353,Lux Bau Pflaster und Wegebau,lux-bau@t-online.de,(07432) 1 23 25,https://www.gelbeseiten.de/gsbiz/476b7e71-b2af-4563-8912-46e7096a7f00
